company,role,location,link,no_sponsorship,source,sponsorship_tier,sponsorship_notes,date_posted
Newrez,2027 Summer Internship - Software Developer,"Coppell, TX",https://newrez.wd1.myworkdayjobs.com/nrz/job/TX-Coppell/XMLNAME-2027-Summer-Internship---Software-Developer_R10390,False,applyguy_repo,3,19 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-02
Northmarq,"Software Engineering Intern, Summer 2027","Minneapolis, MN",https://job-boards.greenhouse.io/northmarq/jobs/5414475008,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Northrop Grumman,2027 Software Engineer Intern - Linthicum Maryland,"Linthicum, MD",https://ngc.wd1.myworkdayjobs.com/northrop_grumman_external_site/job/United-States-Maryland-Linthicum/XMLNAME-2027-Software-Engineer-Intern---Linthicum-Maryland_R10248910,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-02
Philips,"Co-op - Software Development Engineer - Cambridge, MA - Jan-Aug 2027","Cambridge, MA",https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Cambridge-US-Massachusetts-United-States/Co-op---Software-Development-Engineer---Cambridge--MA---Jan-Aug-2027_590095,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Philips,"Co-op – Software Engineering (APM) - Cambridge, MA - Jan - Aug 2027","Cambridge, MA",https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Cambridge-US-Massachusetts-United-States/Co-op---Software-Engineering--APM----Cambridge--MA---Jan---Aug-2027_590097,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Philips,"Co-op – Software Engineer (R&D) – Cambridge, MA – January - August 2027","Cambridge, MA",https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Cambridge-US-Massachusetts-United-States/Co-op---Software-Engineer--R-D----Cambridge--MA---January---August-2027_588891,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Plexus,Intern - Software Engineer (Summer 2027),"Raleigh, NC",https://plexus.wd504.myworkdayjobs.com/Plexus_Careers/job/Raleigh-NC/Intern---Software-Engineer--Summer-2027-_R040424,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Plexus,Intern - Software Engineer (Fall 2027),"Neenah, WI",https://plexus.wd504.myworkdayjobs.com/Plexus_Careers/job/Neenah-WI/Intern---Software-Engineer--Fall-2027-_R040443,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
RTX,Software Engineering Co-op (Winter/Spring 2027),"Cedar Rapids, IA",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-105--400-Collins-Rd-NE--BLDG-105/Software-Engineering-Co-op--Winter-Spring-2027-_01870191,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-02
RTX,Software Engineering Intern (Summer 2027),"Annapolis, MD",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-MD-ANNAPOLIS-904--2551-Riva-Rd--BLDG-904/Software-Engineering-Intern--Summer-2027-_01870699,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-02
RTX,Software Engineering Intern (Summer 2027),"Melbourne, FL",https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-FL-MELBOURNE-313--1344-S-Babcock-St--BLDG-313/Software-Engineering-Intern--Summer-2027-_01871423,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-02
RTX,Technical Publications– Artificial Intelligence/Machine Learning (AI/ML) Technical Developer Intern (Summer 2027) (Onsite),"East Hartford, CT",https://globalhr.wd5.myworkdayjobs.com/private_posting_no_tmp/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/Technical-Publications-AI-ML-Technical-Developer-Intern--Summer-2027---Onsite-_01866027,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-02
Stryker,"Summer 2027 Internship -  Software Engineering, Commercial Operations - Texas","Flower Mound, TX",https://stryker.wd1.myworkdayjobs.com/strykercareers/job/Flower-Mound-Texas/Commercial-Operations-Software-Engineering-Intern---Flower-Mound--TX_R572941,False,applyguy_repo,3,22 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-02
Touchstone Investments,Artificial Intelligence Developer Intern (Full Year 2027),"Cincinnati, OH",https://careers-westernsouthern.icims.com/jobs/25211/artificial-intelligence-developer-intern-%28full-year-2027%29/job,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Touchstone Investments,Software Developer Intern (Agency Systems) (Full Year 2027),"Cincinnati, OH",https://careers-westernsouthern.icims.com/jobs/25222/software-developer-intern-%28agency-systems%29-%28full-year-2027%29/job,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Touchstone Investments,Software Developer Intern (Enterprise Process Management Team) (Full Year 2027),"Cincinnati, OH",https://careers-westernsouthern.icims.com/jobs/25245/software-developer-intern-%28enterprise-process-management-team%29-%28full-year-2027%29/job,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Touchstone Investments,Software Automation Testing Intern (Full Year 2027),"Cincinnati, OH",https://careers-westernsouthern.icims.com/jobs/25006/software-automation-testing-intern-%28full-year-2027%29/job,False,applyguy_repo,5,Unknown - verify with company,2026-09-02
Adobe,2027 Intern - Machine Learning Engineer,"San Jose, CA",https://adobe.wd5.myworkdayjobs.com/external_experienced/job/San-Jose/XMLNAME-2027-Intern---Machine-Learning-Engineer_R171519,False,applyguy_repo,1,221 H-1B approvals in FY2023 (15 denied) - sponsors in practice,2026-09-01
Bah,"University - 2027 Summer Games Software Developer Intern - Honolulu, HI","Honolulu, HI",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Honolulu-HI/University---2027-Summer-Games-Software-Developer-Intern---Honolulu--HI_R0248393,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Bah,"University - 2027 Summer Games Software Developer Intern - Huntsville, AL","Huntsville, AL",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Huntsville-AL/University---2027-Summer-Games-Software-Developer-Intern---Huntsville--AL_R0248394,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Bah,"University - 2027 Summer Games Software Developer Intern - Ft. Walton Beach, FL","Fort Walton Beach, FL",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Fort-Walton-Beach-FL/University---2027-Summer-Games-Software-Developer-Intern---Ft-Walton-Beach--FL_R0248404,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Bah,"University - 2027 Summer Games Software Developer Intern - Annapolis Junction, MD","Annapolis Junction, MD",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Annapolis-Junction-MD/University---2027-Summer-Games-Software-Developer-Intern---Annapolis-Junction--MD_R0248403,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Berkshiregrey,Spring 2027 Software Co-op,"Bedford, MA",https://berkshiregrey.bamboohr.com/careers/763,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
CACI,Software Engineering Co-op - Summer & Fall 2027,"Danbury, CT",https://caci.wd1.myworkdayjobs.com/external/job/Danbury-CT-US/Software-Engineering-Co-op---Summer---Fall-2027_331354,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-01
CACI,Software Engineering Intern – Summer 2027,"Sarasota, FL",https://caci.wd1.myworkdayjobs.com/external/job/Sarasota-FL-US/Software-Engineering-Intern---Summer-2027_331359,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-01
CACI,Software Engineering Co-op - Spring & Summer 2027,"Danbury, CT",https://caci.wd1.myworkdayjobs.com/external/job/Danbury-CT-US/Software-Engineering-Co-op---Spring---Summer-2027_331356-1,False,applyguy_repo,6,US citizenship / clearance typically required (ITAR or cleared work),2026-09-01
CIBC,2027 Spring Term Software Engineer Co-op - Chicago (Northeastern University),"Chicago, IL",https://cibc.wd3.myworkdayjobs.com/search/job/Chicago-IL/XMLNAME-2027-Spring-Term-Software-Engineer-Co-op---Chicago--Northeastern-University-_2617782-1,False,applyguy_repo,4,1 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-01
Hermeus,Software Engineering Intern (Modeling & Simulation) - Spring/Summer 2027,"Los Angeles, CA",https://jobs.lever.co/hermeus/445db430-6f81-41cf-847a-56a947afb936,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Hermeus,Software Engineering Intern (HIL) - Spring/Summer 2027,"Atlanta, GA",https://jobs.lever.co/hermeus/d87ed913-affc-475e-b721-c5b5f11c3c7b,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
HP IQ,"Software Engineering Intern, Connectivity (Summer 2027)","San Francisco, CA",https://job-boards.greenhouse.io/hpiq/jobs/6176783004,False,applyguy_repo,1,Full sponsorship,2026-09-01
K2 Space,Software Engineering Intern – Summer 2027,"Los Angeles, CA",https://job-boards.greenhouse.io/k2spacecorporation/jobs/5411920008,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Oshkoshcorporation,Engineer Intern - Software (Summer 2027),"Dodge Center, MN",https://oshkoshcorporation.wd5.myworkdayjobs.com/oshkosh/job/Dodge-Center-Minnesota-United-States/Engineer-Intern---Software--Summer-2026-_R49786,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Phillipsedison,Information Technology Intern - Software Development (Spring 2027),"Cincinnati, OH",https://phillipsedison.wd503.myworkdayjobs.com/peco/job/Cincinnati/Information-Technology-Intern---Software-Development--Spring-2027-_JR100081,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Phillipsedison,Information Technology Intern - Software Development (Summer 2027),"Cincinnati, OH",https://phillipsedison.wd503.myworkdayjobs.com/peco/job/Cincinnati/Information-Technology-Intern---Software-Development--Summer-2027-_JR100062,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Sierra,"Software Engineer Intern, Agent (Winter 2027)","San Francisco, CA",https://jobs.ashbyhq.com/sierra/02e1c456-8489-4a74-9fe7-af8845b040e4,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Stoke Space,Summer 2027 Internship - Software,"Kent, WA",https://job-boards.greenhouse.io/stokespacetechnologies/jobs/6176786004,False,applyguy_repo,5,Unknown - verify with company,2026-09-01
Stryker,Summer 2027 Internship - Software Engineering - Florida,"Fort Lauderdale, FL",https://stryker.wd1.myworkdayjobs.com/strykercareers/job/Fort-Lauderdale-Florida/Summer-2027-Internship---Software-Engineering---Florida_R572629-1,False,applyguy_repo,3,22 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-01
Stryker,Summer 2027 Internship - Software Engineering - Indiana,"Fort Wayne, IN",https://stryker.wd1.myworkdayjobs.com/strykercareers/job/Fort-Wayne-Indiana/Summer-2027-Internship---Software-Engineering---Indiana_R572631,False,applyguy_repo,3,22 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-01
Stryker,Summer 2027 Internship - Software Engineering - Michigan,"Portage, MI",https://stryker.wd1.myworkdayjobs.com/strykercareers/job/Portage-Michigan/Summer-2027-Internship---Software-Engineering---Michigan_R572632-1,False,applyguy_repo,3,22 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-09-01
C 3 Ascend,Software Engineer - Intern (Summer 2027),"Redwood City, CA",https://job-boards.greenhouse.io/c3ascend/jobs/8739036002,False,applyguy_repo,5,Unknown - verify with company,2026-08-31
C3 AI,Software Engineer - Intern (Summer 2027),"Redwood City, CA",https://c3.ai/job-description/8739037002,False,applyguy_repo,3,11 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-08-31
Google,"Software Engineering Intern, BS, Summer 2027",Multiple U.S. locations,https://www.google.com/about/careers/applications/jobs/results/100648618540573382-software-engineering-intern-bs-summer-2027,False,applyguy_repo,1,2460 H-1B approvals in FY2023 (34 denied) - sponsors in practice,2026-08-31
Google,"Software Engineering Intern, MS, Summer 2027",Multiple U.S. locations,https://www.google.com/about/careers/applications/jobs/results/94172495052972742-software-engineering-intern-ms-summer-2027,False,applyguy_repo,1,2460 H-1B approvals in FY2023 (34 denied) - sponsors in practice,2026-08-31
HP IQ,"Software Engineer Intern, Cloud Services (Summer 2027)","San Francisco, CA",https://job-boards.greenhouse.io/hpiq/jobs/6111955004,False,applyguy_repo,1,Full sponsorship,2026-08-31
HP IQ,"Software Engineering Intern, Product & Developer Productivity  (Summer 2027)","San Francisco, CA",https://job-boards.greenhouse.io/hpiq/jobs/6114890004,False,applyguy_repo,1,Full sponsorship,2026-08-31
HP IQ,"Software Engineering Intern, Software Systems (Summer 2027)","San Francisco, CA",https://job-boards.greenhouse.io/hpiq/jobs/6140119004,False,applyguy_repo,1,Full sponsorship,2026-08-31
HP IQ,"Software Engineering Intern, Product Security (Summer 2027)","San Francisco, CA",https://job-boards.greenhouse.io/hpiq/jobs/6116398004,False,applyguy_repo,1,Full sponsorship,2026-08-31
HP IQ,"Software Engineering Intern, Device Experiences (Summer 2027)","San Francisco, CA",https://job-boards.greenhouse.io/hpiq/jobs/6114912004,False,applyguy_repo,1,Full sponsorship,2026-08-31
HP IQ,"Software Engineering Intern, AML Platform (Summer 2027)","San Francisco, CA",https://job-boards.greenhouse.io/hpiq/jobs/6114781004,False,applyguy_repo,1,Full sponsorship,2026-08-31
Sierra,"Software Engineer Intern, Agent (Summer 2027)","San Francisco, CA",https://jobs.ashbyhq.com/sierra/34b31b67-268c-4270-b48f-72e59064c96e,False,applyguy_repo,5,Unknown - verify with company,2026-08-31
Stripe,"Software Engineer, Intern (Summer or Winter)","San Francisco, CA",https://stripe.com/jobs/search,False,applyguy_repo,2,64 H-1B approvals in FY2023 (4 denied) - sponsors in practice,2026-08-31
Whatnot,Software Engineer Intern (Summer 2027),"San Francisco, CA",https://jobs.ashbyhq.com/whatnot/928ffdca-b316-40ce-b82b-94b570919bcd,False,applyguy_repo,3,6 H-1B approvals in FY2023 (0 denied) - sponsors in practice,2026-08-31
Disney,"Software Engineering Intern, Spring 2027","Orlando, FL",https://disney.wd5.myworkdayjobs.com/disneycareer/job/Orlando-FL-USA/Software-Engineering-Intern--Spring-2027_10158599,False,applyguy_repo,5,Unknown - verify with company,2026-08-29
Northwood Space,Software Engineering Intern (2027 Summer Internship),"Torrance, CA",https://jobs.ashbyhq.com/northwoodspace/ce3d4b73-461e-4128-a6f1-f933897e8119,False,applyguy_repo,5,Unknown - verify with company,2026-08-29
Northwood Space,Embedded Software Engineering Intern (2027 Summer Internship),"Torrance, CA",https://jobs.ashbyhq.com/northwoodspace/d0cca9dd-ea90-4c3b-94b4-17761932d11c,False,applyguy_repo,5,Unknown - verify with company,2026-08-29
Bah,"University - 2027 Summer Games Software Developer Intern - Atlanta, GA","Atlanta, GA",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Atlanta-GA/University---2027-Summer-Games-Software-Developer-Intern---Atlanta--GA_R0248138,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
Bah,"University, 2027 Summer Games Software Developer Intern - Rome, NY","Rome, NY",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Rome-NY/University--2027-Summer-Games-Software-Developer-Intern_R0248141,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
Bah,"University - 2027 Summer Games Software Developer Intern - Charleston, SC","Charleston, SC",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Charleston-SC/University---2027-Summer-Games-Software-Developer-Intern_R0248134,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
Bah,"University, 2027 Summer Games Software Developer Intern - Colorado Springs, CO","Colorado Springs, CO",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/Colorado-Springs-CO/University--2027-Summer-Games-Software-Developer-Intern_R0248130,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
Bah,"University, 2027 Summer Games Software Developer Intern - McLean, VA","McLean, VA",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/McLean-VA/University--2027-Summer-Games-Software-Developer-Intern_R0248029,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
Bah,"University - 2027 Summer Games Software Developer Intern - San Diego, CA","San Diego, CA",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/San-Diego-CA/University---2027-Summer-Games-Software-Developer-Intern---San-Diego--CA_R0248038,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
Bah,"University - 2027 Summer Games Software Developer Intern - El Segundo, CA","El Segundo, CA",https://bah.wd1.myworkdayjobs.com/bah_jobs/job/El-Segundo-CA/University---2027-Summer-Games-Software-Developer-Intern---El-Segundo--CA_R0248046,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
Manulife,Summer Intern 2027 - Software Engineering,"Boston, MA",https://manulife.wd3.myworkdayjobs.com/mfcjh_jobs/job/Boston-Massachusetts/Summer-Intern-2027---Software-Engineering_JR26081680,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
Philips,"Co-op – Software Test Automation Engineer – Orange, OH – January 2027","Orange, OH",https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Orange-OH-Ohio-United-States/Co-op---Software-Test-Automation-Engineer---Orange--OH---January-2027_581888,False,applyguy_repo,5,Unknown - verify with company,2026-08-28
